date,nation,daily_cases
2020-01-03,England,
2020-01-04,England,
2020-01-05,England,
2020-01-06,England,
2020-01-07,England,
2020-01-08,England,
2020-01-09,England,
2020-01-10,England,
2020-01-11,England,
2020-01-12,England,
2020-01-13,England,
2020-01-14,England,
2020-01-15,England,
2020-01-16,England,
2020-01-17,England,
2020-01-18,England,
2020-01-19,England,
2020-01-20,England,
2020-01-21,England,
2020-01-22,England,
2020-01-23,England,
2020-01-24,England,
2020-01-25,England,
2020-01-26,England,
2020-01-27,England,
2020-01-28,England,
2020-01-29,England,
2020-01-30,England,1.0
2020-01-31,England,0.0
2020-02-01,England,0.0
2020-02-02,England,1.0
2020-02-03,England,18.0
2020-02-04,England,0.0
2020-02-05,England,1.0
2020-02-06,England,0.0
2020-02-07,England,0.0
2020-02-08,England,3.0
2020-02-09,England,1.0
2020-02-10,England,1.0
2020-02-11,England,4.0
2020-02-12,England,1.0
2020-02-13,England,1.0
2020-02-14,England,0.0
2020-02-15,England,0.0
2020-02-16,England,0.0
2020-02-17,England,1.0
2020-02-18,England,0.0
2020-02-19,England,0.0
2020-02-20,England,0.0
2020-02-21,England,2.0
2020-02-22,England,0.0
2020-02-23,England,6.0
2020-02-24,England,2.0
2020-02-25,England,3.0
2020-02-26,England,1.0
2020-02-27,England,7.0
2020-02-28,England,11.0
2020-02-29,England,4.0
2020-03-01,England,18.0
2020-03-02,England,40.0
2020-03-03,England,53.0
2020-03-04,England,49.0
2020-03-05,England,46.0
2020-03-06,England,74.0
2020-03-07,England,55.0
2020-03-08,England,50.0
2020-03-09,England,127.0
2020-03-10,England,229.0
2020-03-11,England,358.0
2020-03-12,England,421.0
2020-03-13,England,401.0
2020-03-14,England,315.0
2020-03-15,England,398.0
2020-03-16,England,552.0
2020-03-17,England,683.0
2020-03-18,England,910.0
2020-03-19,England,932.0
2020-03-20,England,1096.0
2020-03-21,England,1040.0
2020-03-22,England,1212.0
2020-03-23,England,2010.0
2020-03-24,England,2041.0
2020-03-25,England,2284.0
2020-03-26,England,2633.0
2020-03-27,England,2673.0
2020-03-28,England,2379.0
2020-03-29,England,2449.0
2020-03-30,England,3514.0
2020-03-31,England,3816.0
2020-04-01,England,4150.0
2020-04-02,England,4097.0
2020-04-03,England,4102.0
2020-04-04,England,3405.0
2020-04-05,England,3094.0
2020-04-06,England,4407.0
2020-04-07,England,4605.0
2020-04-08,England,4315.0
2020-04-09,England,4076.0
2020-04-10,England,3590.0
2020-04-11,England,3085.0
2020-04-12,England,2958.0
2020-04-13,England,3463.0
2020-04-14,England,3568.0
2020-04-15,England,4240.0
2020-04-16,England,4360.0
2020-04-17,England,4088.0
2020-04-18,England,4142.0
2020-04-19,England,3494.0
2020-04-20,England,3698.0
2020-04-21,England,3996.0
2020-04-22,England,4812.0
2020-04-23,England,4574.0
2020-04-24,England,4352.0
2020-04-25,England,3381.0
2020-04-26,England,3137.0
2020-04-27,England,4056.0
2020-04-28,England,4113.0
2020-04-29,England,4737.0
2020-04-30,England,4314.0
2020-05-01,England,4109.0
2020-05-02,England,2762.0
2020-05-03,England,2648.0
2020-05-04,England,2851.0
2020-05-05,England,3148.0
2020-05-06,England,3264.0
2020-05-07,England,3205.0
2020-05-08,England,2622.0
2020-05-09,England,1797.0
2020-05-10,England,2013.0
2020-05-11,England,3088.0
2020-05-12,England,2940.0
2020-05-13,England,2899.0
2020-05-14,England,2222.0
2020-05-15,England,2145.0
2020-05-16,England,1781.0
2020-05-17,England,1593.0
2020-05-18,England,2226.0
2020-05-19,England,2602.0
2020-05-20,England,2359.0
2020-05-21,England,2277.0
2020-05-22,England,1798.0
2020-05-23,England,1309.0
2020-05-24,England,1206.0
2020-05-25,England,1389.0
2020-05-26,England,1461.0
2020-05-27,England,1616.0
2020-05-28,England,1575.0
2020-05-29,England,1374.0
2020-05-30,England,1010.0
2020-05-31,England,984.0
2020-06-01,England,1319.0
2020-06-02,England,1365.0
2020-06-03,England,1251.0
2020-06-04,England,1147.0
2020-06-05,England,1020.0
2020-06-06,England,723.0
2020-06-07,England,668.0
2020-06-08,England,990.0
2020-06-09,England,1066.0
2020-06-10,England,1086.0
2020-06-11,England,915.0
2020-06-12,England,938.0
2020-06-13,England,785.0
2020-06-14,England,752.0
2020-06-15,England,944.0
2020-06-16,England,996.0
2020-06-17,England,914.0
2020-06-18,England,938.0
2020-06-19,England,818.0
2020-06-20,England,626.0
2020-06-21,England,550.0
2020-06-22,England,821.0
2020-06-23,England,727.0
2020-06-24,England,732.0
2020-06-25,England,643.0
2020-06-26,England,640.0
2020-06-27,England,506.0
2020-06-28,England,413.0
2020-06-29,England,666.0
2020-06-30,England,578.0
2020-07-01,England,607.0
2020-07-02,England,561.0
2020-07-03,England,536.0
2020-07-04,England,385.0
2020-07-05,England,544.0
2020-07-06,England,664.0
2020-07-07,England,565.0
2020-07-08,England,682.0
2020-07-09,England,688.0
2020-07-10,England,524.0
2020-07-11,England,432.0
2020-07-12,England,351.0
2020-07-13,England,694.0
2020-07-14,England,661.0
2020-07-15,England,726.0
2020-07-16,England,644.0
2020-07-17,England,548.0
2020-07-18,England,473.0
2020-07-19,England,419.0
2020-07-20,England,769.0
2020-07-21,England,697.0
2020-07-22,England,764.0
2020-07-23,England,741.0
2020-07-24,England,720.0
2020-07-25,England,499.0
2020-07-26,England,518.0
2020-07-27,England,824.0
2020-07-28,England,796.0
2020-07-29,England,994.0
2020-07-30,England,879.0
2020-07-31,England,644.0
2020-08-01,England,508.0
2020-08-02,England,518.0
2020-08-03,England,963.0
2020-08-04,England,965.0
2020-08-05,England,973.0
2020-08-06,England,1005.0
2020-08-07,England,892.0
2020-08-08,England,648.0
2020-08-09,England,569.0
2020-08-10,England,1375.0
2020-08-11,England,1247.0
2020-08-12,England,1126.0
2020-08-13,England,1036.0
2020-08-14,England,1059.0
2020-08-15,England,656.0
2020-08-16,England,534.0
2020-08-17,England,1159.0
2020-08-18,England,955.0
2020-08-19,England,1109.0
2020-08-20,England,1254.0
2020-08-21,England,1031.0
2020-08-22,England,732.0
2020-08-23,England,704.0
2020-08-24,England,1156.0
2020-08-25,England,1085.0
2020-08-26,England,1181.0
2020-08-27,England,1356.0
2020-08-28,England,1395.0
2020-08-29,England,1051.0
2020-08-30,England,987.0
2020-08-31,England,1279.0
2020-09-01,England,1962.0
2020-09-02,England,2696.0
2020-09-03,England,2716.0
2020-09-04,England,2637.0
2020-09-05,England,2200.0
2020-09-06,England,2079.0
2020-09-07,England,3530.0
2020-09-08,England,3071.0
2020-09-09,England,2893.0
2020-09-10,England,3143.0
2020-09-11,England,2893.0
2020-09-12,England,2224.0
2020-09-13,England,1722.0
2020-09-14,England,2941.0
2020-09-15,England,3057.0
2020-09-16,England,3778.0
2020-09-17,England,3979.0
2020-09-18,England,4290.0
2020-09-19,England,4215.0
2020-09-20,England,4652.0
2020-09-21,England,4727.0
2020-09-22,England,5400.0
2020-09-23,England,5933.0
2020-09-24,England,6361.0
2020-09-25,England,6105.0
2020-09-26,England,5704.0
2020-09-27,England,6084.0
2020-09-28,England,8641.0
2020-09-29,England,8832.0
2020-09-30,England,10663.0
2020-10-01,England,11444.0
2020-10-02,England,11719.0
2020-10-03,England,9820.0
2020-10-04,England,9966.0
2020-10-05,England,14218.0
2020-10-06,England,14458.0
2020-10-07,England,15418.0
2020-10-08,England,15452.0
2020-10-09,England,13159.0
2020-10-10,England,10301.0
2020-10-11,England,9781.0
2020-10-12,England,16420.0
2020-10-13,England,15660.0
2020-10-14,England,16646.0
2020-10-15,England,15428.0
2020-10-16,England,14761.0
2020-10-17,England,12487.0
2020-10-18,England,11982.0
2020-10-19,England,22369.0
2020-10-20,England,21638.0
2020-10-21,England,21762.0
2020-10-22,England,19866.0
2020-10-23,England,18359.0
2020-10-24,England,13713.0
2020-10-25,England,13353.0
2020-10-26,England,23033.0
2020-10-27,England,20762.0
2020-10-28,England,20547.0
2020-10-29,England,20257.0
2020-10-30,England,19899.0
2020-10-31,England,14565.0
2020-11-01,England,13611.0
2020-11-02,England,28394.0
2020-11-03,England,22690.0
2020-11-04,England,21053.0
2020-11-05,England,21206.0
2020-11-06,England,21179.0
2020-11-07,England,16888.0
2020-11-08,England,18272.0
2020-11-09,England,28560.0
2020-11-10,England,24836.0
2020-11-11,England,25065.0
2020-11-12,England,22320.0
2020-11-13,England,22008.0
2020-11-14,England,16290.0
2020-11-15,England,14422.0
2020-11-16,England,24136.0
2020-11-17,England,20677.0
2020-11-18,England,18545.0
2020-11-19,England,15797.0
2020-11-20,England,14960.0
2020-11-21,England,10806.0
2020-11-22,England,10216.0
2020-11-23,England,16472.0
2020-11-24,England,14266.0
2020-11-25,England,14155.0
2020-11-26,England,12459.0
2020-11-27,England,12459.0
2020-11-28,England,9347.0
2020-11-29,England,9068.0
2020-11-30,England,15228.0
2020-12-01,England,13731.0
2020-12-02,England,13662.0
2020-12-03,England,12762.0
2020-12-04,England,13065.0
2020-12-05,England,10302.0
2020-12-06,England,11036.0
2020-12-07,England,17662.0
2020-12-08,England,16937.0
2020-12-09,England,17744.0
2020-12-10,England,18850.0
2020-12-11,England,20177.0
2020-12-12,England,16268.0
2020-12-13,England,18409.0
2020-12-14,England,30019.0
2020-12-15,England,29652.0
2020-12-16,England,30650.0
2020-12-17,England,30159.0
2020-12-18,England,32426.0
2020-12-19,England,22195.0
2020-12-20,England,29556.0
2020-12-21,England,43446.0
2020-12-22,England,41741.0
2020-12-23,England,38383.0
2020-12-24,England,29287.0
2020-12-25,England,12926.0
2020-12-26,England,37462.0
2020-12-27,England,43250.0
2020-12-28,England,40845.0
2020-12-29,England,74058.0
2020-12-30,England,64243.0
2020-12-31,England,47824.0
2021-01-01,England,28879.0
2021-01-02,England,55428.0
2021-01-03,England,50664.0
2021-01-04,England,70920.0
2021-01-05,England,59600.0
2021-01-06,England,52752.0
2021-01-07,England,48132.0
2021-01-08,England,43494.0
2021-01-09,England,36419.0
2021-01-10,England,33749.0
2021-01-11,England,53519.0
2021-01-12,England,45968.0
2021-01-13,England,42303.0
2021-01-14,England,39658.0
2021-01-15,England,37879.0
2021-01-16,England,28413.0
2021-01-17,England,26976.0
2021-01-18,England,41935.0
2021-01-19,England,37055.0
2021-01-20,England,32679.0
2021-01-21,England,29633.0
2021-01-22,England,27741.0
2021-01-23,England,20425.0
2021-01-24,England,15883.0
2021-01-25,England,27972.0
2021-01-26,England,25210.0
2021-01-27,England,23899.0
2021-01-28,England,22523.0
2021-01-29,England,20363.0
2021-01-30,England,15524.0
2021-01-31,England,14138.0
2021-02-01,England,20765.0
2021-02-02,England,18193.0
2021-02-03,England,17948.0
2021-02-04,England,16717.0
2021-02-05,England,14461.0
2021-02-06,England,10951.0
2021-02-07,England,10457.0
2021-02-08,England,14370.0
2021-02-09,England,12696.0
2021-02-10,England,12272.0
2021-02-11,England,11637.0
2021-02-12,England,10986.0
2021-02-13,England,8025.0
2021-02-14,England,7781.0
2021-02-15,England,12953.0
2021-02-16,England,11268.0
2021-02-17,England,10419.0
2021-02-18,England,10303.0
2021-02-19,England,9246.0
2021-02-20,England,7161.0
2021-02-21,England,7033.0
2021-02-22,England,10279.0
2021-02-23,England,8536.0
2021-02-24,England,7621.0
2021-02-25,England,6934.0
2021-02-26,England,5883.0
2021-02-27,England,4254.0
2021-02-28,England,4112.0
2021-03-01,England,6215.0
2021-03-02,England,5950.0
2021-03-03,England,5305.0
2021-03-04,England,5011.0
2021-03-05,England,4728.0
2021-03-06,England,3832.0
2021-03-07,England,3677.0
2021-03-08,England,5818.0
2021-03-09,England,5488.0
2021-03-10,England,5222.0
2021-03-11,England,4848.0
2021-03-12,England,4767.0
2021-03-13,England,3592.0
2021-03-14,England,3707.0
2021-03-15,England,5643.0
2021-03-16,England,4933.0
2021-03-17,England,5048.0
2021-03-18,England,4689.0
2021-03-19,England,4333.0
2021-03-20,England,3514.0
2021-03-21,England,4679.0
2021-03-22,England,5400.0
2021-03-23,England,4566.0
2021-03-24,England,5321.0
2021-03-25,England,4674.0
2021-03-26,England,3803.0
2021-03-27,England,3136.0
2021-03-28,England,4477.0
2021-03-29,England,3422.0
2021-03-30,England,3135.0
2021-03-31,England,3340.0
2021-04-01,England,3067.0
2021-04-02,England,2248.0
2021-04-03,England,2121.0
2021-04-04,England,2042.0
2021-04-05,England,2314.0
2021-04-06,England,2756.0
2021-04-07,England,2752.0
2021-04-08,England,2651.0
2021-04-09,England,2482.0
2021-04-10,England,2009.0
2021-04-11,England,2020.0
2021-04-12,England,2399.0
2021-04-13,England,2060.0
2021-04-14,England,2068.0
2021-04-15,England,1959.0
2021-04-16,England,1963.0
2021-04-17,England,1398.0
2021-04-18,England,2281.0
2021-04-19,England,2268.0
2021-04-20,England,2112.0
2021-04-21,England,2298.0
2021-04-22,England,2032.0
2021-04-23,England,1701.0
2021-04-24,England,1300.0
2021-04-25,England,1897.0
2021-04-26,England,2267.0
2021-04-27,England,1809.0
2021-04-28,England,2153.0
2021-04-29,England,1901.0
2021-04-30,England,1528.0
2021-05-01,England,1211.0
2021-05-02,England,1305.0
2021-05-03,England,1806.0
2021-05-04,England,2200.0
2021-05-05,England,2203.0
2021-05-06,England,1967.0
2021-05-07,England,1657.0
2021-05-08,England,1301.0
2021-05-09,England,1985.0
2021-05-10,England,2325.0
2021-05-11,England,1872.0
2021-05-12,England,1869.0
2021-05-13,England,1737.0
2021-05-14,England,1540.0
2021-05-15,England,1306.0
2021-05-16,England,1587.0
2021-05-17,England,2341.0
2021-05-18,England,2241.0
2021-05-19,England,2261.0
2021-05-20,England,2000.0
2021-05-21,England,1872.0
2021-05-22,England,1606.0
2021-05-23,England,1918.0
2021-05-24,England,2750.0
2021-05-25,England,2797.0
2021-05-26,England,3179.0
2021-05-27,England,3075.0
2021-05-28,England,2929.0
2021-05-29,England,2462.0
2021-05-30,England,2598.0
2021-05-31,England,3170.0
2021-06-01,England,4515.0
2021-06-02,England,5039.0
2021-06-03,England,5131.0
2021-06-04,England,4886.0
2021-06-05,England,3964.0
2021-06-06,England,4730.0
2021-06-07,England,6791.0
2021-06-08,England,6630.0
2021-06-09,England,6919.0
2021-06-10,England,6718.0
2021-06-11,England,6510.0
2021-06-12,England,5422.0
2021-06-13,England,6075.0
2021-06-14,England,8941.0
2021-06-15,England,9153.0
2021-06-16,England,9411.0
2021-06-17,England,9523.0
2021-06-18,England,8772.0
2021-06-19,England,7127.0
2021-06-20,England,8203.0
2021-06-21,England,12707.0
2021-06-22,England,13563.0
2021-06-23,England,14806.0
2021-06-24,England,15084.0
2021-06-25,England,14901.0
2021-06-26,England,13486.0
2021-06-27,England,15407.0
2021-06-28,England,23511.0
2021-06-29,England,23250.0
2021-06-30,England,23941.0
2021-07-01,England,24267.0
2021-07-02,England,22287.0
2021-07-03,England,20638.0
2021-07-04,England,21806.0
2021-07-05,England,30215.0
2021-07-06,England,31627.0
2021-07-07,England,34274.0
2021-07-08,England,29929.0
2021-07-09,England,29050.0
2021-07-10,England,25411.0
2021-07-11,England,27418.0
2021-07-12,England,40477.0
2021-07-13,England,43247.0
2021-07-14,England,50320.0
2021-07-15,England,57583.0
2021-07-16,England,51138.0
2021-07-17,England,35281.0
2021-07-18,England,33164.0
2021-07-19,England,43401.0
2021-07-20,England,35947.0
2021-07-21,England,31676.0
2021-07-22,England,27711.0
2021-07-23,England,24586.0
2021-07-24,England,20276.0
2021-07-25,England,19657.0
2021-07-26,England,26541.0
2021-07-27,England,26027.0
2021-07-28,England,26925.0
2021-07-29,England,25361.0
2021-07-30,England,22109.0
2021-07-31,England,18450.0
2021-08-01,England,18714.0
2021-08-02,England,26580.0
2021-08-03,England,27062.0
2021-08-04,England,28895.0
2021-08-05,England,28126.0
2021-08-06,England,24851.0
2021-08-07,England,19957.0
2021-08-08,England,20157.0
2021-08-09,England,28292.0
2021-08-10,England,27610.0
2021-08-11,England,29135.0
2021-08-12,England,27690.0
2021-08-13,England,24992.0
2021-08-14,England,21336.0
2021-08-15,England,21280.0
2021-08-16,England,30861.0
2021-08-17,England,31095.0
2021-08-18,England,31426.0
2021-08-19,England,29081.0
2021-08-20,England,25555.0
2021-08-21,England,22605.0
2021-08-22,England,22409.0
2021-08-23,England,30333.0
2021-08-24,England,28212.0
2021-08-25,England,27901.0
2021-08-26,England,26482.0
2021-08-27,England,24253.0
2021-08-28,England,20138.0
2021-08-29,England,19152.0
2021-08-30,England,24973.0
2021-08-31,England,33565.0
2021-09-01,England,31600.0
2021-09-02,England,30636.0
2021-09-03,England,28730.0
2021-09-04,England,23409.0
2021-09-05,England,23457.0
2021-09-06,England,33135.0
2021-09-07,England,27938.0
2021-09-08,England,25659.0
2021-09-09,England,24440.0
2021-09-10,England,21031.0
2021-09-11,England,16956.0
2021-09-12,England,17879.0
2021-09-13,England,25199.0
2021-09-14,England,22641.0
2021-09-15,England,22414.0
2021-09-16,England,22320.0
2021-09-17,England,22375.0
2021-09-18,England,20926.0
2021-09-19,England,24789.0
2021-09-20,England,32121.0
2021-09-21,England,30547.0
2021-09-22,England,28788.0
2021-09-23,England,28340.0
2021-09-24,England,25754.0
2021-09-25,England,23389.0
2021-09-26,England,26814.0
2021-09-27,England,34595.0
2021-09-28,England,29628.0
2021-09-29,England,28689.0
2021-09-30,England,26808.0
2021-10-01,England,24134.0
2021-10-02,England,21873.0
2021-10-03,England,27138.0
2021-10-04,England,36475.0
2021-10-05,England,32269.0
2021-10-06,England,32547.0
2021-10-07,England,32158.0
2021-10-08,England,29848.0
2021-10-09,England,27180.0
2021-10-10,England,31499.0
2021-10-11,England,43115.0
2021-10-12,England,40892.0
2021-10-13,England,40547.0
2021-10-14,England,39262.0
2021-10-15,England,36631.0
2021-10-16,England,31639.0
2021-10-17,England,37501.0
2021-10-18,England,49257.0
2021-10-19,England,44630.0
2021-10-20,England,43963.0
2021-10-21,England,38581.0
2021-10-22,England,34506.0
2021-10-23,England,29747.0
2021-10-24,England,30091.0
2021-10-25,England,39958.0
2021-10-26,England,35276.0
2021-10-27,England,36524.0
2021-10-28,England,35077.0
2021-10-29,England,33995.0
2021-10-30,England,28243.0
2021-10-31,England,29564.0
2021-11-01,England,37663.0
2021-11-02,England,31328.0
2021-11-03,England,29396.0
2021-11-04,England,27379.0
2021-11-05,England,24405.0
2021-11-06,England,22581.0
2021-11-07,England,25447.0
2021-11-08,England,36138.0
2021-11-09,England,34679.0
2021-11-10,England,35390.0
2021-11-11,England,33700.0
2021-11-12,England,31337.0
2021-11-13,England,27358.0
2021-11-14,England,29599.0
2021-11-15,England,42477.0
2021-11-16,England,38656.0
2021-11-17,England,38257.0
2021-11-18,England,37099.0
2021-11-19,England,33184.0
2021-11-20,England,29868.0
2021-11-21,England,31761.0
2021-11-22,England,42869.0
2021-11-23,England,41015.0
2021-11-24,England,39881.0
2021-11-25,England,37143.0
2021-11-26,England,33666.0
2021-11-27,England,28459.0
2021-11-28,England,33857.0
2021-11-29,England,47939.0
2021-11-30,England,47632.0
2021-12-01,England,47263.0
2021-12-02,England,43045.0
2021-12-03,England,39222.0
2021-12-04,England,33380.0
2021-12-05,England,35037.0
2021-12-06,England,51123.0
2021-12-07,England,48146.0
2021-12-08,England,50059.0
2021-12-09,England,48817.0
2021-12-10,England,45018.0
2021-12-11,England,41940.0
2021-12-12,England,46367.0
2021-12-13,England,76507.0
2021-12-14,England,90717.0
2021-12-15,England,99655.0
2021-12-16,England,93804.0
2021-12-17,England,84967.0
2021-12-18,England,78930.0
2021-12-19,England,78497.0
2021-12-20,England,117577.0
2021-12-21,England,129599.0
2021-12-22,England,138142.0
2021-12-23,England,137021.0
2021-12-24,England,117562.0
2021-12-25,England,59912.0
2021-12-26,England,98918.0
2021-12-27,England,155567.0
2021-12-28,England,170586.0
2021-12-29,England,224031.0
2021-12-30,England,192825.0
2021-12-31,England,152887.0
2022-01-01,England,99303.0
2022-01-02,England,148609.0
2022-01-03,England,193617.0
2022-01-04,England,234873.0
2022-01-05,England,183798.0
2022-01-06,England,150786.0
2022-01-07,England,105080.0
2022-01-08,England,81221.0
2022-01-09,England,83081.0
2022-01-10,England,116343.0
2022-01-11,England,100979.0
2022-01-12,England,90000.0
2022-01-13,England,84132.0
2022-01-14,England,75174.0
2022-01-15,England,67821.0
2022-01-16,England,85599.0
2022-01-17,England,114776.0
2022-01-18,England,103308.0
2022-01-19,England,97335.0
2022-01-20,England,86951.0
2022-01-21,England,79172.0
2022-01-22,England,70483.0
2022-01-23,England,88558.0
2022-01-24,England,109233.0
2022-01-25,England,96955.0
2022-01-26,England,93211.0
2022-01-27,England,82726.0
2022-01-28,England,71682.0
2022-01-29,England,63024.0
2022-01-30,England,74980.0
2022-01-31,England,88502.0
2022-02-01,England,78511.0
2022-02-02,England,73908.0
2022-02-03,England,64032.0
2022-02-04,England,52556.0
2022-02-05,England,43233.0
2022-02-06,England,50148.0
2022-02-07,England,62672.0
2022-02-08,England,55437.0
2022-02-09,England,51013.0
2022-02-10,England,41331.0
2022-02-11,England,34944.0
2022-02-12,England,29142.0
2022-02-13,England,32326.0
2022-02-14,England,42490.0
2022-02-15,England,40145.0
2022-02-16,England,39445.0
2022-02-17,England,34168.0
2022-02-18,England,24923.0
2022-02-19,England,26429.0
2022-02-20,England,28411.0
2022-02-21,England,33034.0
2022-02-22,England,28019.0
2022-02-23,England,26009.0
2022-02-24,England,21882.0
2022-02-25,England,19533.0
2022-02-26,England,17604.0
2022-02-27,England,22165.0
2022-02-28,England,31865.0
2022-03-01,England,31864.0
2022-03-02,England,33361.0
2022-03-03,England,31533.0
2022-03-04,England,30605.0
2022-03-05,England,28509.0
2022-03-06,England,35914.0
2022-03-07,England,50982.0
2022-03-08,England,52343.0
2022-03-09,England,55491.0
2022-03-10,England,54298.0
2022-03-11,England,52270.0
2022-03-12,England,49161.0
2022-03-13,England,60271.0
2022-03-14,England,79517.0
2022-03-15,England,74101.0
2022-03-16,England,73951.0
2022-03-17,England,67687.0
2022-03-18,England,61904.0
2022-03-19,England,55211.0
2022-03-20,England,66907.0
2022-03-21,England,89907.0
2022-03-22,England,81845.0
2022-03-23,England,77600.0
2022-03-24,England,68604.0
2022-03-25,England,60256.0
2022-03-26,England,51776.0
2022-03-27,England,58000.0
2022-03-28,England,78909.0
2022-03-29,England,67441.0
2022-03-30,England,62750.0
2022-03-31,England,45879.0
2022-04-01,England,40342.0
2022-04-02,England,31609.0
2022-04-03,England,35606.0
2022-04-04,England,45140.0
2022-04-05,England,40393.0
2022-04-06,England,36891.0
2022-04-07,England,31745.0
2022-04-08,England,27391.0
2022-04-09,England,23013.0
2022-04-10,England,25641.0
2022-04-11,England,30597.0
2022-04-12,England,27382.0
2022-04-13,England,25507.0
2022-04-14,England,21434.0
2022-04-15,England,17306.0
2022-04-16,England,16091.0
2022-04-17,England,16262.0
2022-04-18,England,20566.0
2022-04-19,England,20595.0
2022-04-20,England,16973.0
2022-04-21,England,14520.0
2022-04-22,England,12526.0
2022-04-23,England,10573.0
2022-04-24,England,11866.0
2022-04-25,England,13404.0
2022-04-26,England,11293.0
2022-04-27,England,10120.0
2022-04-28,England,9056.0
2022-04-29,England,7992.0
2022-04-30,England,6863.0
2022-05-01,England,7718.0
2022-05-02,England,10343.0
2022-05-03,England,11155.0
2022-05-04,England,9783.0
2022-05-05,England,8592.0
2022-05-06,England,7518.0
2022-05-07,England,6354.0
2022-05-08,England,7664.0
2022-05-09,England,8876.0
2022-05-10,England,8154.0
2022-05-11,England,7265.0
2022-05-12,England,6376.0
2022-05-13,England,5794.0
2022-05-14,England,5139.0
2022-05-15,England,6730.0
2022-05-16,England,7883.0
2022-05-17,England,6833.0
2022-05-18,England,6392.0
2022-05-19,England,5785.0
2022-05-20,England,5049.0
2022-05-21,England,4243.0
2022-05-22,England,5151.0
2022-05-23,England,6248.0
2022-05-24,England,5593.0
2022-05-25,England,5189.0
2022-05-26,England,4819.0
2022-05-27,England,4494.0
2022-05-28,England,4153.0
2022-05-29,England,4687.0
2022-05-30,England,5928.0
2022-05-31,England,5734.0
2022-06-01,England,5711.0
2022-06-02,England,5081.0
2022-06-03,England,5581.0
2022-06-04,England,6278.0
2022-06-05,England,8350.0
2022-06-06,England,9798.0
2022-06-07,England,9484.0
2022-06-08,England,9952.0
2022-06-09,England,9589.0
2022-06-10,England,9153.0
2022-06-11,England,8468.0
2022-06-12,England,10718.0
2022-06-13,England,12954.0
2022-06-14,England,12660.0
2022-06-15,England,12387.0
2022-06-16,England,11915.0
2022-06-17,England,11640.0
2022-06-18,England,11634.0
2022-06-19,England,14524.0
2022-06-20,England,16918.0
2022-06-21,England,17531.0
2022-06-22,England,17764.0
2022-06-23,England,16698.0
2022-06-24,England,15626.0
2022-06-25,England,14478.0
2022-06-26,England,18039.0
2022-06-27,England,21896.0
2022-06-28,England,21869.0
2022-06-29,England,21720.0
2022-06-30,England,21513.0
2022-07-01,England,21067.0
2022-07-02,England,19586.0
2022-07-03,England,25172.0
2022-07-04,England,30388.0
2022-07-05,England,28118.0
2022-07-06,England,26741.0
2022-07-07,England,24049.0
2022-07-08,England,22173.0
2022-07-09,England,19354.0
2022-07-10,England,23046.0
2022-07-11,England,27198.0
2022-07-12,England,24377.0
2022-07-13,England,21639.0
2022-07-14,England,19340.0
2022-07-15,England,16626.0
2022-07-16,England,13677.0
2022-07-17,England,15702.0
2022-07-18,England,16919.0
2022-07-19,England,14866.0
2022-07-20,England,14533.0
2022-07-21,England,12791.0
2022-07-22,England,11177.0
2022-07-23,England,8909.0
2022-07-24,England,10216.0
2022-07-25,England,11929.0
2022-07-26,England,10482.0
2022-07-27,England,9435.0
2022-07-28,England,8339.0
2022-07-29,England,7585.0
2022-07-30,England,6612.0
2022-07-31,England,7672.0
2022-08-01,England,8814.0
2022-08-02,England,8165.0
2022-08-03,England,7419.0
2022-08-04,England,6524.0
2022-08-05,England,5859.0
2022-08-06,England,4852.0
2022-08-07,England,5897.0
2022-08-08,England,7226.0
2022-08-09,England,6462.0
2022-08-10,England,6003.0
2022-08-11,England,5446.0
2022-08-12,England,4781.0
2022-08-13,England,3978.0
2022-08-14,England,4781.0
2022-08-15,England,5606.0
2022-08-16,England,4845.0
2022-08-17,England,4421.0
2022-08-18,England,3989.0
2022-08-19,England,3492.0
2022-08-20,England,3059.0
2022-08-21,England,3547.0
2022-08-22,England,4575.0
2022-08-23,England,4076.0
2022-08-24,England,3913.0
2022-08-25,England,3266.0
2022-08-26,England,2997.0
2022-08-27,England,2606.0
2022-08-28,England,2882.0
2022-08-29,England,3936.0
2022-08-30,England,4473.0
2022-08-31,England,3975.0
2022-09-01,England,3760.0
2022-09-02,England,3239.0
2022-09-03,England,2971.0
2022-09-04,England,3759.0
2022-09-05,England,4385.0
2022-09-06,England,3940.0
2022-09-07,England,3749.0
2022-09-08,England,3250.0
2022-09-09,England,3103.0
2022-09-10,England,2861.0
2022-09-11,England,3890.0
2022-09-12,England,4758.0
2022-09-13,England,4601.0
2022-09-14,England,4453.0
2022-09-15,England,4200.0
2022-09-16,England,3729.0
2022-09-17,England,3188.0
2022-09-18,England,3943.0
2022-09-19,England,5702.0
2022-09-20,England,7200.0
2022-09-21,England,6940.0
2022-09-22,England,6294.0
2022-09-23,England,6006.0
2022-09-24,England,5309.0
2022-09-25,England,6737.0
2022-09-26,England,8042.0
2022-09-27,England,7648.0
2022-09-28,England,7806.0
2022-09-29,England,7352.0
2022-09-30,England,7099.0
2022-10-01,England,6564.0
2022-10-02,England,8623.0
2022-10-03,England,10881.0
2022-10-04,England,10246.0
2022-10-05,England,9544.0
2022-10-06,England,8819.0
2022-10-07,England,8333.0
2022-10-08,England,6581.0
2022-10-09,England,8014.0
2022-10-10,England,9835.0
2022-10-11,England,8781.0
2022-10-12,England,8124.0
2022-10-13,England,7563.0
